91,15,Happy Synth
91,16,ForwardSweep
91,17,ReverseSweep
91,24,Minor Rave
92,0,Space Voice
92,1,Heaven II
92,2,SC Heaven
92,3,Itopia
92,4,Water Space
92,5,Cold Space
92,6,Noise Peaker
92,7,Bamboo Hit
92,8,Cosmic Voice
92,9,Auh Vox
92,10,AuhAuh
92,11,Vocorderman
92,12,Holy Voice
93,0,Bowed Glass
93,1,SoftBellPad
93,2,JP8 Sqr Pad
93,3,7thBelPad
93,4,Steel Glass
93,5,Bottle Stack
94,0,Metal Pad
94,1,Tine Pad
94,2,Panner Pad
94,3,Steel Pad
94,4,Speciel Rave
94,5,Metal Pad 2
95,0,Halo Pad
95,1,Vox Pad
95,2,Vox Sweep
95,8,Horror Pad
95,9,SynVox Pad
95,10,SynVox Pad 2
95,11,Breath&Rise
95,12,Tears Voice
96,0,Sweep Pad
96,1,Polar Pad
96,2,Ambient BPF
96,3,Sync Pad
96,4,Warriors
96,8,Converge
96,9,Shwimmer
96,10,Celestial Pd
96,11,Bag Sweep
96,12,Sweep Pipe
96,13,Sweep Stack
96,14,Deep Sweep
96,15,Stray Pad
97,0,Ice Rain
97,1,Harmo Rain
97,2,African wood
97,3,Anklung Pad
97,4,Rattle Pad
97,5,Saw Impulse
97,6,Strange Str.
97,7,FastFWD Pad
97,8,Clavi Pad
97,9,EP Pad
97,10,Tambra Pad
97,11,CP Pad
98,0,Soundtrack
98,1,Ancestral
98,2,Prologue
98,3,Prologue 2
98,4,Hols Strings
98,5,HistoryWave
98,8,Rave
99,0,Crystal
99,1,Syn Mallet
99,2,Soft Crystal
99,3,Round Glock
99,4,Loud Glock
99,5,GlockenChime
99,6,Clear Bells
99,7,ChristmasBel
99,8,Vibra Bells
99,9,Digi Bells
99,10,Music Bell
99,11,Analog Bell
99,12,Blow Bell
99,13,Hyper Bell
99,16,Choral Bells
99,17,Air Bells
99,18,Bell Harp
99,19,Gamelimba
99,20,JUNO Bell
99,21,LP Bell
99,22,Pizz Bell
99,23,Bottom Bell
100,0,Atmosphere
100,1,Warm Atmos
100,2,Nylon Harp
100,3,Harpvox
100,4,HollowReleas
100,5,Nylon+Rhodes
100,6,Ambient Pad
100,7,Invisible
100,8,Pulsey Key
100,9,Noise Piano
100,10,Heaven Atmos
100,11,Tambra Atmos
101,0,Brightness
101,1,Shining Star
101,2,OB Stab
101,3,Brass Star
101,4,Choir Stab
101,5,D-50 Retour
101,6,SouthernWind
101,7,StmbolicBell
101,8,Org Bell
102,0,Goblin
102,1,Goblinson
102,2,50's Sci-Fi
102,3,Abduction
102,4,Auhbient
102,5,LFO Pad
102,6,Random Str
102,7,Random Pad
102,8,LowBirds Pad
102,9,Falling Down
102,10,LFO RAVE
102,11,LFO Horror
102,12,LFO Techno
102,13,Alternative
102,14,UFO FX
102,15,Gargle Man
102,16,Sweep FX
102,17,LM Has Come
102,18,Fallinlnsect
102,19,LFO Oct.Rave
102,20,Just Before
102,21,RND Fl.Chord
102,22,RandomEnding
102,23,Random Sine
102,24,EatingFilter
102,25,Noise&SawHit
102,26,Pour Magic
102,27,DancingDrill
102,28,Dirty Stack
102,29,Big Blue
102,30,Static Hit
102,31,Atl.Mod.FX
102,32,Acid Copter
103,0,Echo Drops
103,1,Echo Bell
103,2,Echo Pan
103,3,Echo Pan 2
103,4,Big Panner
103,5,Reso Panner
103,6,Water Piano
103,7,Echo SynBrass
103,8,Pan Sequence
103,9,Aqua
103,10,Panning Lead
103,11,PanningBrass
104,0,Star Theme
104,1,Star Theme 2
104,2,Star Mind
104,3,Star Dust
104,4,Rep.Trance
104,5,Etherality
104,6,Mystic Pad
104,8,Dream Pad
104,9,Silky Pad
104,10,Dream Pad 2
104,11,Silky Pad 2
104,16,New Century
104,17,7th Atmos.
104,18,Galaxy Way
104,19,Rising OSC.
105,0,Sitar
105,1,Sitar 2
105,2,Detune Sitar
105,3,Sitar 3
105,4,Sitar/Done
105,5,Sitar 4
105,8,Tambra
105,16,Tamboura
106,0,Banjo
106,1,Muted Banjo
106,8,Rabab
106,9,San Xian
106,16,Gopichant
106,24,Oud
106,28,Oud+Strings
106,32,Pi Pa
107,0,Shamisen
107,1,Tsugaru
107,8,Syn Shamisen
108,0,Koto
108,1,Gu Zheng
108,8,Taisho Koto
108,16,Kanoon
108,19,Kanoon+Choir
108,24,Oct Harp
109,0,Kalimba
109,8,Sanza
109,9,Bodhran
109,10,Bodhran Mute
110,0,Bagpipe
110,8,Didgeridoo
110,9,Uillean Pipe
110,10,UillnPipe Nm
110,11,UillnPipe Or
111,0,Fiddle
111,8,Er Hu
111,9,Gao Hu
112,0,Shanai
112,1,Shanai 2
112,8,Pungi
112,16,Hichiriki
112,24,Mizmar
112,32,Suona 1
112,33,Suona 2
113,0,Tinkle Bell
113,8,Bonang
113,9,Gender
113,10,Gamelan Gong
113,11,St.Gamelan
113,12,Jang Gu
113,13,Jegogan
113,14,Jublag
113,15,Pemade
113,16,RAMA Cymbal
113,17,Kajar
113,18,Kelontuk
113,19,Kelontuk Mt
113,20,Kelontuk Sid
113,21,Kopyak Op
113,22,Kopyak Mt
113,23,Ceng Ceng
113,24,Reyoung
113,25,Kempur
113,32,Jngl Crash
113,40,Crash Menu
113,41,RideCym Menu
113,42,RideBell Menu
114,0,Agogo
114,8,Atarigane
114,16,Tambourine
115,0,Steel Drums
115,1,Island Mlt
116,0,Woodblock
116,8,Castanets
116,16,Angklung
116,17,Angkl Rhythm
116,24,Finger Snaps
116,32,909 HandClap
116,40,HandClapMenu
117,0,Taiko
117,1,Small Taiko
117,8,Concert BD
117,9,ConcertBD Mt
117,16,Jungle BD
117,17,Techno BD
117,18,Bounce
117,24,KendangWadon
117,25,Beberongan
117,26,Pelegongan
117,27,Dholak 1
117,28,Dholak 2
117,32,Jngl BD Roll
117,40,Kick Menu 1
117,41,Kick Menu 2
117,42,Kick Menu 3
117,43,Kick Menu 4
118,0,Melo. Tom 1
118,1,Real Tom
118,2,Real Tom 2
118,3,Jazz Tom
118,4,Brush Tom
118,8,Melo. Tom 2
118,9,Rock Tom
118,16,Rash SD
118,17,House SD
118,18,Jungle SD
118,19,909 SD
118,24,Jngl SD Roll
118,40,SD Menu 1
118,41,SD Menu 2
118,42,SD Menu 3
118,43,SD Menu 4
118,44,SD Menu 5
119,0,Synth Drum
119,8,808 Tom
119,9,Elec Perc
119,10,Sine Perc.
119,11,606 Tom
119,12,909 Tom
119,13,606 Dist.Tom
120,0,Reverse Cym.
120,1,Reverse Cym2
120,2,Reverse Cym3
120,3,Reveree Cym4
120,8,Rev.Snare 1
120,9,Rev.Snare 2
120,16,Rev.Kick 1
120,17,Rev.ConBD
120,24,Rev.Tom 1
120,25,Rev.Tom 2
120,26,Rev.Tom 3
120,27,Rev.Tom 4
120,40,Rev.SD Menu1
120,41,Rev.SD Menu2
120,42,Rev.SD Menu3
120,43,Rev.BD Menu1
120,44,Rev.BD Menu2
120,45,Rev.BD Menu3
120,46,Rev.ClapMenu
121,0,Gt.FretNoise
121,1,Gt.Cut Noise
121,2,String Slap
121,3,Gt.CutNoise2
121,4,Dist.CutNoiz
121,5,Bass Slide
121,6,Pick Scrape
121,8,Gt. FX Menu
121,9,Bartok Pizz.
121,10,Guitar Slap
121,11,Chord Stroke
121,12,Biwa Stroke
121,13,Biwa Tremolo
121,16,A.Bs.Nz Menu
121,17,D.Gt.Nz Menu
121,18,E.Gt.NzMenu1
121,19,E.Gt.NzMenu2
121,20,G.StrokeMenu
121,21,Gt.SlideMenu
121,22,A.Bs.Mute Nz
121,23,A.Bs.TouchNz
121,24,A.Bs.AtackNz
121,25,TC Up Nz
121,26,TC DownMt.Nz
121,27,TC UpMt.Nz
121,28,TC Dowm Nz
121,29,DstGT.Up Nz
121,30,DstGT.DwnNz1
121,31,DstGT.DwnNz2
121,32,DstGT.MuteNz
121,34,Gt.StrokeNz5
121,35,StlGt.SldNz1
121,36,StlGt.SldNz2
121,37,StlGt.SldNz3
121,38,StlGt.SldNz4
121,39,Gt.StrokeNz1
121,40,Gt.StrokeNz2
121,41,Gt.StrokeNz3
121,42,Gt.StrokeNz4
122,0,Breath Noise
122,1,Fl.Key Click
122,2,Brth Nz Menu
122,3,Fl.Breath 1
122,4,Fl.Breath 2
122,5,Fl.Breath 3
122,6,Vox Breath 1
122,7,Vox Breath 2
122,8,Trombone Nz
122,9,Trumpet Nz
123,0,Seashore
123,1,Rain
123,2,Thunder
123,3,Wind
123,4,Stream
123,5,Bubble
123,6,Wind 2
